epoch,accuracy,auc,loss,lr,val_accuracy,val_auc,val_loss
0,0.6810903549194336,0.7477046251296997,0.6296504735946655,5e-06,0.5490314960479736,0.5348391532897949,0.9375048875808716
1,0.6635531783103943,0.7290199995040894,0.6376490592956543,5e-06,0.5490314960479736,0.5314877033233643,0.8353694677352905
2,0.6675562262535095,0.7342443466186523,0.6343238353729248,5e-06,0.5308716893196106,0.5334212779998779,0.811698853969574
3,0.6906214356422424,0.7543931603431702,0.6169049739837646,2.5e-06,0.5042372941970825,0.5234531164169312,0.9777730107307434
4,0.6816622018814087,0.7452955842018127,0.6264980435371399,2.5e-06,0.5496367812156677,0.5323758125305176,0.9375112056732178
5,0.6690812110900879,0.7398422956466675,0.6290993094444275,1.25e-06,0.4957627058029175,0.5235552191734314,0.9111787676811218
6,0.6824247241020203,0.7395977973937988,0.6250730752944946,1.25e-06,0.5102905631065369,0.5255841612815857,0.8479226231575012
